Data extracted on 09/09/2024 14:35:26 from [ESTAT],Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
Dataset: ,"Persons reading books in the last 12 months by sex, age, educational attainment and number of books [ilc_scp27]",,,
Last updated: ,22/08/2024 23:00,,,
,,,,
Time frequency,,Annual,,
International Standard Classification of Education (ISCED 2011),,"Less than primary, primary and lower secondary education (levels 0-2)",,
Sex,,Females,,
Age class,,From 35 to 44 years,,
Unit of measure,,Percentage,,
Time,,2022,,
,,,,
N_BOOK (Labels),No books,Less than 5 books,From 5 to 9 books,10 books or more
GEO (Labels),,,,
European Union - 27 countries (from 2020),69.5,21,4.5,5
Belgium,69.1,17.8,6.8,6.3
Bulgaria,96,2.9,1.1,0
Czechia,48.2,34.8,5,11.9
Denmark,50.6,29.3,5.4,14.8
Germany,:,:,:,:
Estonia,56.3,32.5,3.5,7.7
Ireland,56.9,9.2,4.9,28.9
Greece,69.8,24.8,2.3,3.1
Spain,58.4,32.3,5.7,3.6
France,61.1,28.3,4.7,5.9
Croatia,84.1,12,3.9,0
Italy,82.4,10.3,2.9,4.3
Cyprus,85.3,8.8,5,0.8
Latvia,80.1,12.7,5.7,1.4
Lithuania,65.8,26.3,5.3,2.7
Luxembourg,31.4,38.4,6.7,23.6
Hungary,87,9.5,3.4,0
Malta,64.5,28.1,2.5,4.9
Netherlands,53.7,33.7,1.5,11.2
Austria,57.7,32.2,7.6,2.6
Poland,67.7,13.3,4.3,14.7
Portugal,66,25.3,4.2,4.5
Romania,94.6,4.6,0.2,0.5
Slovenia,70,8.2,15.7,6.1
Slovakia,89.9,9.1,1,0
Finland,:,:,:,:
Sweden,46.5,23.6,13.8,16.1
Norway,35.1,21.9,21.8,21.2
Switzerland,24.5,32.3,25.3,17.9
Montenegro,87.6,10.4,1.2,0.8
Serbia,91.1,7,1.3,0.6
Türkiye,82.2,14,2.3,1.6
,,,,
Special value,,,,
:,not available,,,
