Data extracted on 09/09/2024 14:35:23 from [ESTAT],Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
Dataset: ,"Persons reading books in the last 12 months by sex, age, educational attainment and number of books [ilc_scp27]",,,
Last updated: ,22/08/2024 23:00,,,
,,,,
Time frequency,,Annual,,
International Standard Classification of Education (ISCED 2011),,All ISCED 2011 levels,,
Sex,,Females,,
Age class,,16 years or over,,
Unit of measure,,Percentage,,
Time,,2022,,
,,,,
N_BOOK (Labels),No books,Less than 5 books,From 5 to 9 books,10 books or more
GEO (Labels),,,,
European Union - 27 countries (from 2020),39.5,28.8,14.3,17.4
Belgium,32.6,24.3,19.6,23.5
Bulgaria,54.5,22.4,13.3,9.8
Czechia,22.7,34.9,19.6,22.8
Denmark,20.2,35.1,18.8,25.8
Germany,:,:,:,:
Estonia,21.4,34.4,18.7,25.5
Ireland,23.7,28.9,13.2,34.2
Greece,50.4,34.5,9.6,5.5
Spain,39,38.1,12.1,10.9
France,29.3,29.6,16.6,24.5
Croatia,47.4,26.2,14.9,11.5
Italy,60.2,16.5,9.8,13.6
Cyprus,59.6,25.8,8.9,5.7
Latvia,38.4,24,19.2,18.4
Lithuania,36.1,32.1,17.6,14.2
Luxembourg,18.7,42.7,15.9,22.6
Hungary,39.7,32.4,14.9,12.9
Malta,46.9,32.6,9.2,11.3
Netherlands,26,27.9,22.7,23.4
Austria,27.8,33.2,18,21.1
Poland,33.4,25.7,17.3,23.7
Portugal,50.6,34.2,9.2,6
Romania,65.7,23.2,7.6,3.6
Slovenia,28.8,28.9,17.1,25.2
Slovakia,37.2,36.9,15.1,10.8
Finland,23.2,30.1,17.8,28.9
Sweden,24.4,30.7,18.3,26.5
Norway,21.3,30.5,19.5,28.7
Switzerland,14,30.5,20.5,35
Montenegro,59.4,21.6,11.7,7.4
Serbia,54.4,26.7,12.1,6.8
Türkiye,65.8,17.8,7.5,8.9
,,,,
Special value,,,,
:,not available,,,
