Data extracted on 09/09/2024 14:35:26 from [ESTAT],Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
Dataset: ,"Persons reading books in the last 12 months by sex, age, educational attainment and number of books [ilc_scp27]",,,
Last updated: ,22/08/2024 23:00,,,
,,,,
Time frequency,,Annual,,
International Standard Classification of Education (ISCED 2011),,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),,
Sex,,Total,,
Age class,,From 45 to 54 years,,
Unit of measure,,Percentage,,
Time,,2022,,
,,,,
N_BOOK (Labels),No books,Less than 5 books,From 5 to 9 books,10 books or more
GEO (Labels),,,,
European Union - 27 countries (from 2020),54.1,26.2,9.7,10.1
Belgium,54.8,19.8,14.3,11.1
Bulgaria,71.8,17.2,6,4.9
Czechia,40.1,32.8,13.2,13.9
Denmark,36.4,32.7,14.2,16.7
Germany,:,:,:,:
Estonia,33.5,36.4,17.1,13
Ireland,41.5,24.4,11.5,22.6
Greece,58.1,32.7,5.8,3.4
Spain,44.7,37.6,10,7.6
France,51.2,27.8,10.3,10.8
Croatia,67.7,19.8,7.6,4.9
Italy,59.9,19.6,9.3,11.1
Cyprus,75.7,17.2,4.5,2.6
Latvia,62.6,16.1,12,9.3
Lithuania,63.3,22,8.8,5.9
Luxembourg,32.8,39.5,8.6,19.2
Hungary,55.7,29,8,7.3
Malta,45.4,35.6,9.7,9.2
Netherlands,42.5,27,15.4,15.1
Austria,42.3,32.3,11.3,14.1
Poland,56.3,23.1,9.7,10.9
Portugal,52.7,36.8,7.7,2.8
Romania,83,13.6,2.6,0.7
Slovenia,50.9,27.2,11,10.9
Slovakia,57.8,27,9.6,5.6
Finland,32.9,31.3,14,21.7
Sweden,30.7,32,14,23.3
Norway,39.4,28.9,13.2,18.5
Switzerland,24.8,35.9,14.7,24.6
Montenegro,74.9,17.1,3.7,4.3
Serbia,73.9,19.6,4.7,1.8
Türkiye,68,20.9,6,5.1
,,,,
Special value,,,,
:,not available,,,
