Data extracted on 09/09/2024 14:35:27 from [ESTAT],Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
Dataset: ,"Persons reading books in the last 12 months by sex, age, educational attainment and number of books [ilc_scp27]",,,
Last updated: ,22/08/2024 23:00,,,
,,,,
Time frequency,,Annual,,
International Standard Classification of Education (ISCED 2011),,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),,
Sex,,Males,,
Age class,,From 16 to 44 years,,
Unit of measure,,Percentage,,
Time,,2022,,
,,,,
N_BOOK (Labels),No books,Less than 5 books,From 5 to 9 books,10 books or more
GEO (Labels),,,,
European Union - 27 countries (from 2020),59.8,24.8,8.3,7.1
Belgium,59,21.9,10.5,8.6
Bulgaria,68.4,18.4,7.5,5.8
Czechia,60.3,24.4,8.2,7.1
Denmark,40.1,36.6,13.6,9.6
Germany,:,:,:,:
Estonia,40.9,40,10.5,8.6
Ireland,58.5,23.3,7.1,11.2
Greece,61.5,29.9,5.3,3.4
Spain,48.7,37.3,7.9,6.1
France,56.6,24.9,9,9.5
Croatia,71.8,16.1,7.6,4.4
Italy,67.8,17.6,6.5,8.2
Cyprus,82.5,12.6,2.6,2.3
Latvia,69.8,16.8,8.6,4.8
Lithuania,67.6,24.1,4.8,3.5
Luxembourg,38.9,46,7.7,7.5
Hungary,62.5,24.3,7,6.1
Malta,64.5,23.9,5.3,6.3
Netherlands,48.9,29.7,14.1,7.2
Austria,54.3,29.4,9.6,6.6
Poland,66.4,20.8,6.8,6
Portugal,63.9,26.9,6.4,2.8
Romania,74.3,16.7,6.4,2.5
Slovenia,56.9,27.7,8.4,7
Slovakia,74.2,17.8,4.7,3.3
Finland,37.5,34.6,16.4,11.5
Sweden,37,32.6,15.5,14.9
Norway,43.8,29.9,15.6,10.6
Switzerland,28.7,38.3,16.8,16.3
Montenegro,73.2,15.3,5.5,5.9
Serbia,77.2,15.9,6.3,0.6
Türkiye,67.2,19,6.4,7.3
,,,,
Special value,,,,
:,not available,,,
