Data extracted on 09/09/2024 14:35:22 from [ESTAT],Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
Dataset: ,"Persons reading books in the last 12 months by sex, age, educational attainment and number of books [ilc_scp27]",,,
Last updated: ,22/08/2024 23:00,,,
,,,,
Time frequency,,Annual,,
International Standard Classification of Education (ISCED 2011),,All ISCED 2011 levels,,
Sex,,Males,,
Age class,,16 years or over,,
Unit of measure,,Percentage,,
Time,,2022,,
,,,,
N_BOOK (Labels),No books,Less than 5 books,From 5 to 9 books,10 books or more
GEO (Labels),,,,
European Union - 27 countries (from 2020),55.5,24.8,9.8,9.9
Belgium,47.6,23.7,13.8,14.9
Bulgaria,70.6,16.2,7.4,5.9
Czechia,49.8,28.5,10.4,11.2
Denmark,35.6,37.2,14,13.3
Germany,:,:,:,:
Estonia,38.5,35.7,12.9,12.9
Ireland,43.7,26.8,11.4,18
Greece,64.1,26.6,5.9,3.5
Spain,53.1,30.2,9.3,7.3
France,48.3,25.9,11.1,14.6
Croatia,69.6,17,8.6,4.7
Italy,69.3,14.5,7.4,8.8
Cyprus,74.8,16.5,5.2,3.5
Latvia,63.8,17.5,10.2,8.5
Lithuania,61.3,24.7,8.1,5.9
Luxembourg,30.6,44,11.8,13.6
Hungary,56.5,27.1,9.2,7.1
Malta,64.9,21.7,7,6.5
Netherlands,39.6,31,17.7,11.7
Austria,45.2,32,11.8,11.1
Poland,59.5,21.3,9.2,10
Portugal,66.6,23.8,5.6,3.9
Romania,75.8,16.3,5.3,2.6
Slovenia,52.2,28.6,9.4,9.8
Slovakia,67.9,21.2,6.5,4.4
Finland,37.5,32.1,13.9,16.5
Sweden,36.1,31.8,15.6,16.5
Norway,36.7,33.5,14.6,15.1
Switzerland,25,34.7,18.3,22
Montenegro,70.1,17.3,7.2,5.4
Serbia,76,15.8,6.2,2
Türkiye,73.7,14.6,5.3,6.4
,,,,
Special value,,,,
:,not available,,,
