Data extracted on 09/09/2024 14:35:25 from [ESTAT],Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
Dataset: ,"Persons reading books in the last 12 months by sex, age, educational attainment and number of books [ilc_scp27]",,,
Last updated: ,22/08/2024 23:00,,,
,,,,
Time frequency,,Annual,,
International Standard Classification of Education (ISCED 2011),,"Less than primary, primary and lower secondary education (levels 0-2)",,
Sex,,Males,,
Age class,,From 16 to 29 years,,
Unit of measure,,Percentage,,
Time,,2022,,
,,,,
N_BOOK (Labels),No books,Less than 5 books,From 5 to 9 books,10 books or more
GEO (Labels),,,,
European Union - 27 countries (from 2020),54.3,28.4,10.4,6.9
Belgium,55.3,23.1,13.3,8.4
Bulgaria,76.4,13.6,7.2,2.8
Czechia,40.5,32.3,16,11.2
Denmark,50.6,33.4,5.7,10.4
Germany,:,:,:,:
Estonia,35.6,32.2,18.6,13.6
Ireland,41,29.6,9.8,19.7
Greece,59,32.1,4.6,4.3
Spain,52.6,32.2,10.2,4.9
France,48.9,29.9,11.5,9.7
Croatia,34.1,31.2,26.2,8.5
Italy,69.4,19.7,5.2,5.6
Cyprus,87.3,11.5,0,1.2
Latvia,60.9,25.3,11.3,2.5
Lithuania,37.6,30.6,26.8,5
Luxembourg,37.6,49.7,6.4,6.3
Hungary,55.2,28.7,13.3,2.8
Malta,89.9,6.6,1.7,1.8
Netherlands,56.5,27.3,12.6,3.6
Austria,42.5,44.2,10.3,3
Poland,35.9,27,22,15.1
Portugal,64.5,29.7,3.7,2.1
Romania,59.2,23.5,12.1,5.2
Slovenia,49.3,29.7,12.7,8.4
Slovakia,49.9,35.1,7,8.1
Finland,42.1,40,13.1,4.8
Sweden,41.5,38.8,10.5,9.2
Norway,31.8,45.3,14.3,8.6
Switzerland,26,36.5,22.5,14.9
Montenegro,42.1,30.8,21,6.1
Serbia,48.7,29.8,20.4,1.2
Türkiye,73,16.5,5.8,4.7
,,,,
Special value,,,,
:,not available,,,
