Data extracted on 09/09/2024 14:35:22 from [ESTAT],Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
Dataset: ,"Persons reading books in the last 12 months by sex, age, educational attainment and number of books [ilc_scp27]",,,
Last updated: ,22/08/2024 23:00,,,
,,,,
Time frequency,,Annual,,
International Standard Classification of Education (ISCED 2011),,All ISCED 2011 levels,,
Sex,,Total,,
Age class,,16 years or over,,
Unit of measure,,Percentage,,
Time,,2022,,
,,,,
N_BOOK (Labels),No books,Less than 5 books,From 5 to 9 books,10 books or more
GEO (Labels),,,,
European Union - 27 countries (from 2020),47.2,26.8,12.2,13.8
Belgium,39.9,24,16.7,19.3
Bulgaria,62.2,19.4,10.4,7.9
Czechia,35.8,31.8,15.2,17.2
Denmark,27.8,36.1,16.4,19.6
Germany,:,:,:,:
Estonia,29.3,35,16,19.7
Ireland,33.5,27.9,12.4,26.3
Greece,57,30.7,7.8,4.5
Spain,45.8,34.3,10.8,9.1
France,38.4,27.9,14,19.8
Croatia,58,21.9,11.9,8.3
Italy,64.6,15.5,8.6,11.3
Cyprus,66.9,21.3,7.1,4.7
Latvia,49.6,21.1,15.2,14
Lithuania,47.6,28.7,13.3,10.4
Luxembourg,24.7,43.4,13.8,18
Hungary,47.6,29.9,12.2,10.2
Malta,56.3,26.9,8.1,8.8
Netherlands,32.7,29.5,20.2,17.6
Austria,36.3,32.6,15,16.2
Poland,45.4,23.7,13.5,17.4
Portugal,58.1,29.3,7.5,5.1
Romania,70.6,19.9,6.5,3.1
Slovenia,40.5,28.7,13.2,17.5
Slovakia,52.1,29.3,10.9,7.7
Finland,30.3,31.1,15.8,22.7
Sweden,30.3,31.2,17,21.5
Norway,29,32,17.1,21.9
Switzerland,19.4,32.6,19.4,28.6
Montenegro,64.6,19.5,9.5,6.4
Serbia,64.8,21.5,9.3,4.5
Türkiye,69.7,16.3,6.4,7.7
,,,,
Special value,,,,
:,not available,,,
